"id","nombre","precio_min","precio_max"
26020,"Gaseosa Limon Cero Pritty 1.5 Lt","1399.00","1409.00"
26021,"Gaseosa Lima Limon Doble Cola 2.25 Lt","1599.00","1619.00"
26022,"Gaseosa Lima Limon Doble Cola 3 Lt","1999.00","2139.00"
26023,"Gaseosa Pomelo Doble Cola 3 Lt","1999.00","2049.00"
26024,"Gaseosa Naranja Doble Cola 2.25 Lt","1599.00","1619.00"
26025,"Gaseosa Tonica Regular Magna 1.5 Lt","1399.00","1399.00"
26026,"Gaseosa Naranja Secco 2.25 Lt","1200.00","1200.00"
26027,"Gaseosa Pomelo Secco 2.25 Lt","1200.00","1200.00"
26028,"Agua Saborizada sin Gas Naranja Durazno sin Azucar Awafrut 500 Cc","669.00","669.00"
26029,"Agua Saborizada sin Gas Manzana sin Azucar Awafrut 2.25 Lt","1259.00","1259.00"
26030,"Agua sin Gas Sabor Pomelo Cero Levite 2.25 Lt","1259.00","1259.00"
26031,"Agua Saborizada sin Gas Naranja Durazno sin Azucar Awafrut 2.25 Lt","1259.00","1259.00"
26032,"Agua sin Gas Pomelo Awafrut 1.5 Lt","1129.00","1129.00"
26033,"Jugo Listo Naranja Zulueta 2 Lt","4125.00","4125.00"
26034,"Jugo Concentrado Anana Dietetico Zulueta 2 Lt","4125.00","4125.00"
26035,"Jugo Anana Juvin 1 Lt","1949.00","1949.00"
26036,"Jugo para Diluir Liquido Manzana Juvin 1 Lt","1949.00","1949.00"
26037,"Jugo Frutilla Juvin 1 Lt","1949.00","1949.00"
26038,"Te de Limon Lima Jengibre y Menta Detox Adelgafruta 30 Gr","3159.00","3790.00"
26039,"Agua Mineral sin Gas Frikyto 6 Lt","244.08","251.64"
26040,"Agua Saborizada sin Gas Pera Levite Villa Sur 500 Cc","2030.00","2040.00"
26041,"Agua Saborizada Naranja sin Gas Levite 1.5 Lt","3080.00","3090.00"
26042,"Agua Saborizada Naranja Sin Gas Villa del Sur Levite 500 Cc","2030.00","2040.00"
26043,"Agua Saborizada Manzana sin Gas Levite 1.5 Lt","3080.00","3090.00"
26044,"Jugo Listo Naranja con Stevia Cuarto Creciente 1.5 Lt","4990.00","4990.00"
26045,"Jugo Listo con Stevia Manzana Cuarto Creciente 1.5 Lt","4990.00","4990.00"
26046,"Jugo Limonada con Stevia Cuarto Creciente 1.5 Lt","3490.00","3490.00"
26047,"Jugo Detox Naranja Zanahoria Cuarto Creciente 1 Lt","4490.00","4490.00"
26048,"Jugo Detox Apio Limon Manzana Cuarto Creciente 1 Lt","4490.00","4490.00"
26049,"Jugo Detox Remolacha Zanahoria Naranja Cuarto Creciente 1 Lt","4490.00","4490.00"
26050,"Jugo Detox Tomate Limon Cuarto Creciente 1 Lt","2990.00","2990.00"
26051,"Jugo Listo Naranja Citric 500 Ml","180.00","182.00"
26052,"Jugo Listo Pomelo en Tetrabrick Citric 500 Ml","185.00","187.00"
26053,"Jugo Limonada con Menta Citric 1 Lt","1685.00","1755.00"
26054,"Energizante Lata Blue V Energy 250 Cc","1150.00","1150.00"
26055,"Jugo Listo Naranja Juice Market Naranja 500 Ml","900.00","900.00"
26056,"Jugo de Manzana Citric 250 Ml","515.00","515.00"
26057,"Jugo Naranja Durazno Citric 250 Ml","700.00","700.00"
26058,"Jugo Listo Natural Sabor Manzana Citric 500 Ml","1380.00","1380.00"
26059,"Jugo de Naranja/Durazno Tetra Citric 500 Ml","1380.00","1380.00"
26060,"Jugo Manazana Verde Purafruta 3 Lt","3299.00","3299.00"
26061,"Jugo Exprimido Manzana Roja Pura Frutta 1 Lt","3299.00","3299.00"
26062,"Jugo Exprimido Manzana Organico Tetrabick Pura Frutta 1 Lt","3999.00","3999.00"
26063,"Jugo Exprimido Manzana y Kiwi Tetrabrik Pura Frutta 1 Lt","3999.00","3999.00"
26064,"Jugo Blen Detox Blend Pura Frutta 1 Lt","3999.00","3999.00"
26065,"Jugo de Limon sin TACC Citric 500 Ml","1500.00","1500.00"
26066,"Jugos de Naranja 100% Exprimido Pura Frutta 1 Lt","3599.00","3599.00"
26067,"Jugo de Manzana Tetra Citric 1 Lt","3753.75","3753.75"
26068,"Jugo Listo Sabor Naranja Clasica Citric 500 Ml","1900.00","1900.00"
26069,"Jugo de Naranja Citric 250 Ml","1000.00","1000.00"
26070,"Jugo de Arandanos con Stevia Cuarto Creciente 1.5 Lt","2990.00","2990.00"
26071,"Jugo Listo Naranja Durazno Puro Sol 1 Lt","3299.00","3299.00"
26072,"Jugo Listo Pomelo Exprimido Puro Sol 1 Lt","3299.00","3299.00"
26073,"Jugo Listo Durazno Tutti 1 Lt","1193.94","1193.94"
26074,"Jugo Naranja Botella Purosol 1 Lt","3299.00","3299.00"
26075,"Jugo sabor Uva Tutti 200 Ml","566.00","566.00"
26076,"Te de Frutos del Bosque Detox Adelgafruta 30 Gr","3790.00","3790.00"
26077,"Jugo Durazno Juvin 1 Lt","1949.00","1949.00"
26078,"Jugo Pomelo Juvin 1 Lt","1949.00","1949.00"
26079,"Jugo Listo Manzana Bc La Campagnola 1 Lt","1688.00","1688.00"
26080,"Jugo Listo Durazno Zulueta 2 Lt","4125.00","4125.00"
26081,"Jugo Listo Pomelo Zulueta 2 Lt","4125.00","4125.00"
26082,"Jugo Listo Pomelo Saldan 1.5 Lt","1550.00","1550.00"
26083,"Jugo Listo Naranja Saldan 1.5 Lt","1550.00","1550.00"
26084,"Gaseosa Pepsi 2.25 Lt","2350.00","2350.00"
26085,"Gaseosa Descartable 7 Up Free 1.5 Lt","2500.00","2500.00"
26086,"Gaseosa Lima Limon 7 Up 1.5 Lt","2500.00","2500.00"
26087,"Gaseosa Pepsi Black 1.5 Lt","2500.00","2500.00"
26088,"Gaseosa 7 Up 500 Cc","1250.00","1250.00"
26089,"Energizante Orange Rockstar 6 Un 500 Cc","1310.00","1310.00"
26090,"Gaseosa 7 Up 354 Cc","950.00","950.00"
26091,"Gaseosa Pepsi Lata 354 Cc","950.00","950.00"
26092,"Aperitivo sin Alcohol Patagonico Terma 1.35 Lt","1399.00","1399.00"
26093,"Gaseosa Cola Y3000 Edicion Limitada Lata Coca Cola 473 Ml","1350.00","1350.00"
26094,"Gaseosa Uva Fanta 500 Cc","630.00","630.00"
26095,"Gaseosa Cola Edicion Limitada Move Lata Coca Cola 473 Ml","340.00","340.00"
26096,"Jugo de Naranja Tentcion Botella Cepital 995 Ml","2150.00","2150.00"
26097,"Jugo de Pomelo Fresh Pet Cepita 500 Ml","1150.00","1150.00"
26098,"Jugo de Naranja Fresh Pet Cepita 500 Ml","1150.00","1150.00"
26099,"Jugo de Multifruta Biofrut 1 Lt","1575.00","1575.00"
26100,"Jugo de Naranja y Durazno Biofrut 1 Lt","1575.00","1575.00"
26101,"Jugo de Naranja Biofrut 1 Lt","1575.00","1575.00"
26102,"Gaseosa Cola sabor Original Coto 2.25 Lt","1267.00","1267.00"
26103,"Gaseosa Cola Suave Cunnington 3 Lt","1819.00","1819.00"
26104,"Agua con Gas Citrus Coto 1.5 Lt","1300.00","1300.00"
26105,"Agua con Gas Naranja Durazno Coto 1.5 Lt","1300.00","1300.00"
26106,"Agua con Gas Pomelo Coto 1.5 Lt","1300.00","1300.00"
26107,"Agua sin Gas Naranja Coto 1.5 Lt","1250.00","1250.00"
26108,"Agua sin Gas Manzana Coto 1.5 Lt","1250.00","1250.00"
26109,"Agua sin Gas Pomelo Coto 1.5 Lt","1250.00","1250.00"
26110,"Gaseosa Tonica Cunnington 500 Ml","555.00","555.00"
26111,"Gaseosa Ginger Ale Classic Cunnington 1.5 Lt","1130.00","1130.00"
26112,"Gaseosa Sabor Naranja Cunnington 1.5 Lt","1130.00","1130.00"
26113,"Gaseosa Pomelo Cunnington 1.5 Lt","1130.00","1130.00"
26114,"Gaseosa Tonica Cunnington 1.5 Lt","1130.00","1130.00"
26115,"Agua sin Gas Cordoba Bidon 6 Lt","2400.00","2400.00"
26116,"Gaseosa Cola Cordoba 2.25 Lt","945.00","945.00"
26117,"Gaseosa Naranja Cordoba 2.25 Lt","945.00","945.00"
26118,"Energizante Lata Vitaliza 250 Cc","1150.00","1150.00"
26119,"Jugo de Durazno Del Valle 200 Ml","560.00","560.00"
26120,"Jugo de Durazno Del Valle 1 Lt","1510.00","1510.00"
26121,"Sidra sin Alcohol Del Valle 710 Cc","1852.20","1852.20"
26122,"Jugo Listo Manzana Bc 500 Cc","1400.00","1400.00"
26123,"Jugo Listo Multrifruta Natural Bc 500 Cc","1400.00","1400.00"
26124,"Jugo Multifrutal con Vitaminas A B1 C E Pronto Baggio 1 Lt","1950.00","1950.00"
26125,"Jugo Listo Manzana Roja con Vitaminas A B1 C y E Pronto Baggio 1 Lt","1920.00","1920.00"
26126,"Jugo en Polvo Pomelo Rosado Rinde Dos 18 Gr","386.00","386.00"
26127,"Jugo en Polvo Limonada Rosa Clight 7 Gr","349.00","349.00"
26128,"Agua Mineral sin Gas Coto 2 Lt","1050.00","1050.00"
26129,"Bebida Energizante Energy Lata Monster 473 Ml","2109.00","2109.00"
26130,"Jugo de Pomelo Estancia Los Naranjos 500 Ml","1590.00","1590.00"
26131,"Jugo de Naranja-Frutilla Estancia Los Naranjos 500 Ml","1590.00","1590.00"
26132,"Leche Larga Vida Chocolatada Brick Cindor 200 Cc","1770.00","1890.00"
26133,"Yogur Firme Descremado con Colageno Vainilla Pote Ser 190 Gr","1750.00","2700.00"
26134,"Yogur Entero con Cereales Crujentes Yogurisimo 166 Gr","2620.00","3550.00"
26135,"Yogur Descremado Cereales con Miel Ser 166 Gr","2420.00","4100.00"
26136,"Leche Larga Vida Chocolatada Brick Cindor 1 Lt","4470.00","4605.00"
26137,"Leche Multidefensa 2% Sachet La Serenisima 1 Lt","1285.00","1458.00"
26138,"Queso Untable Azul Tonadita 180 Gr","1644.00","1750.00"
26139,"Queso Light Finlandia 290 Gr","3728.60","3730.00"
26140,"Leche Descremada Protein Larga Vida Uat La Serenisima 1 Lt","2066.10","2129.00"
26141,"Leche Chocolatada Las Tres Niñas 200 Ml","1049.00","1129.00"
26142,"Leche Parcialmente Descremada Multidefensas La Serenisima 1 Lt","1285.00","1458.00"
26143,"Yogur Entero Clasico con Rocklets La Serenisima 164 Gr","1965.00","2025.00"
26144,"Yogur Batido Descremado sabor Frutilla Pote La Serenisima 120 Gr","735.00","759.00"
26145,"Yogur Entero Batido Cremoso Durazno Pote La Serenisima 120 Gr","735.00","759.00"
26146,"Leche Descremada Sachet 1Casanto 1 Lt","1265.00","1267.00"
26147,"Yogur Firme Entero Vainilla La Serenisima 190 Gr","1130.00","1200.00"
26148,"Queso Untable Finlandia La Serenisima 290 Gr","3728.60","3730.00"
26149,"Queso Untable Clasico Tonadita 180 Gr","1644.00","1750.00"
26150,"Leche Descremada Uht Las Tres Niñas 1 Lt","1757.00","1885.00"
26151,"Leche Fluida Reducida en Lactosa Sachet La Serenisima 1 Lt","1285.00","1458.00"
26152,"Casanto Leche Entera 3 Sachet Casanto 1 Lt","1265.00","1267.00"
26153,"Leche Multidefensa 3% La Serenisima 1 Lt","1285.00","1458.00"
26154,"Queso Untable Cremon Original La Serenisima 280 Gr","2720.00","2799.00"
26155,"Yogur Natural Big Endulzado Pote Yogurisimo 300 Gr","2760.00","2839.00"
26156,"Yogur Firme Entero Frutilla La Serenisima 190 Gr","1130.00","1200.00"
26157,"Queso Crema Untable Tradicional La Paulina 290 Gr","2154.00","2244.00"
26158,"Queso Clasico Finlandia 290 Gr","3728.60","3730.00"
26159,"Yogur Firme Descremado Frutilla La Serenisima 190 Gr","1190.00","1225.00"
26160,"Queso Untable Fontina Adler 100 Gr","2136.00","2279.00"
26161,"Queso Untable Roquefort Adler 100 Gr","2136.00","2279.00"
26162,"Yogur Entero Firme Clasico sabor Vainilla Pote La Serenisima 120 Gr","700.00","735.00"
26163,"Yogur Firme Descremado Vainilla La Serenisima 190 Gr","1190.00","1225.00"
26164,"Yogur con Cereales Descremado La Serenisima 157 Gr","1965.00","2025.00"
26165,"Queso Untable Gruyere Tonadita 180 Gr","1644.00","1750.00"
26166,"Alimento Vegetal Bebible a Base de Almendras La Serenisima 1 Lt","3075.00","3324.00"
26167,"Yogur Firme Descremado sabor Frutilla Pote La Serenisima 120 Gr","700.00","735.00"
26168,"Yogur Descremado Granola Berries Ser 155 Gr","2450.00","2575.00"
26169,"Yogur Cremix Entero sabor Vainilla Yogurisimo 120 Gr","1195.00","1230.00"
26170,"Yogur Descremado Multifruta Botella Ser 190 Gr","1945.00","3350.00"
26171,"Yogur Descremado Cremix sabor Frutilla Yogurisimo 120 Gr","1195.00","1230.00"
26172,"Yogur Firme Frutilla Pote Yogurisimo 190 Gr","1905.00","2900.00"
26173,"Queso Untable Jamon Tonadita 180 Gr","1515.00","1719.00"
26174,"Yogur Firme Entero sabor Vainilla Pote Yogurisimo 120 Gr","1195.00","1230.00"
26175,"Yogur Natural Big Pot Yogurisimo 300 Gr","2760.00","2839.00"
26176,"Yogur Firme Vainilla Pote Yogurisimo 190 Gr","1905.00","2900.00"
26177,"Yogur Entero Clasico con Cereales La Serenisima 159 Gr","1965.00","2025.00"
26178,"Yogur Cremix Entero sabor Vainilla Yogurisimo 120 Gr","1195.00","1230.00"
26179,"Yogur Descremado Cremix sabor Frutilla Yogurisimo 120 Gr","1195.00","1230.00"
26180,"Queso Crema Light Pote La Serenisima 195 Gr","1955.00","2015.00"
26181,"Leche Larga Vida Entera Clasica 3% La Serenisima 1 Lt","1929.00","1930.00"
26182,"Queso Crema Clasico Fortificado Casancrem 290 Gr","4060.00","4060.00"
26183,"Levadura Seca Instantanea Levex Pack 2 Un 20 Gr","600.00","664.00"
26184,"Postre Dulce de Leche Pote Deli Ser 95 Gr","1425.00","1469.00"
26185,"Postre Chocolate con Crema Pote Danette 100 Gr","1805.00","1859.00"
26186,"Postre de Dulce de Leche con Crema Pote Danette 100 Gr","1635.00","1685.00"
26187,"Yogur con Granola Pote Yogurisimo 168 Gr","2620.00","2620.00"
26188,"Queso Untable Gruyere Adler 100 Gr","2136.00","2225.00"
26189,"Yogur Firme Descremado Vainilla Pote Tregar 125 Gr","630.00","649.00"
26190,"Leche Parcialmente Descremada 1% Uat 1 Lt","2024.55","2085.00"
26191,"Manteca Extra La Serenisima 100 Gr","1738.00","1791.95"
26192,"Crema Culinaria La Serenisima 330 Ml","3240.00","3305.00"
26193,"Yogur Batido Natural sin Endulzantes Ser 175 Gr","1670.00","1670.00"
26194,"Manteca La Serenisima 200 Gr","3160.00","3162.60"
26195,"Yogur Cremoso sabor Natural Pote Milkaut 180 Gr","1069.00","1219.00"
26196,"Yogur Batido Descremado Clasico Vainilla La Serenisima 120 Gr","714.00","759.00"
26197,"Queso Crema Crematto Clasico Pote Milkaut 285 Gr","3075.00","3200.00"
26198,"Yogur Bebible Entero Sabor Vainilla Sachet La Serenisima 900 Gr","2910.00","2999.00"
26199,"Postre Crema Americana Pote Danette 95 Gr","1451.00","1535.00"
26200,"Levadura Prensada Familiar Amasa Facil Calsa 50 Gr","373.00","402.00"
26201,"Postre Chocolate Pote Danette 95 Gr","1451.00","1535.00"
26202,"Yogur Batido sabor Natural Yogurisimo 190 Gr","1910.00","1969.00"
26203,"Margarina Dorada Danica 210 Gr","1690.00","1905.00"
26204,"Yogur Cremoso Descremado Clasico Frutilla La Serenisima 120 Gr","714.00","759.00"
26205,"Postre Dulce de Leche Pote Danette 95 Gr","1209.00","1490.00"
26206,"Yogur Bebible Descremado Frutilla Sachet La Serenisima 900 Gr","2910.00","2999.00"
26207,"Postre Vainilla sin Sellos Serenito 120 Gr","2065.00","2129.00"
26208,"Queso Untable Cremon Light La Serenisima 280 Gr","2720.00","2799.00"
26209,"Queso Untable Cheddar Dip 180 Gr","1700.00","1830.00"
26210,"Crema de Leche Doble Crema Pote Tregar 200 Gr","2190.00","2255.00"
26211,"Queso Untable Light La Serenisima 290 Gr","2785.00","2869.00"
26212,"Crema de Leche Uat Tetra Top La Serenisima 330 Ml","3399.00","3465.00"
26213,"Leche Parcialmente Descremada Botella La Serenisima 2 Un 1 Lt","2024.55","2085.00"
26214,"Yogur Bebible Entero Frutilla Yogurisimo 900 Gr","3923.00","4379.00"
26215,"Leche Descremada 2% Sachet Casanto 1 Lt","1265.00","1299.00"
26216,"Crema de Leche Doble Milkaut 200 Cc","2385.00","2459.00"
26217,"Postre de Dulce de Leche Serenito 100 Gr","1300.00","1340.00"
26218,"Yogur Entero Griego Vainilla Caramel Pote Yogurisimo 125 Gr","1895.00","3400.00"
26219,"Postre Crema Americana Pote Danette 95 Gr","1451.00","1535.00"
26220,"Manteca La Serenisima 200 Gr","3160.00","3162.60"
26221,"Postre Chocolate Pote Danette 95 Gr","1451.00","1535.00"
26222,"Queso Untable Gruyere Adler 100 Gr","2136.00","2225.00"
26223,"Yogur Batido Natural sin Endulzantes Ser 175 Gr","1670.00","1670.00"
26224,"Leche Larga Vida Parcialmente Descremada Liviana 1% La Serenisima 1 Lt","1929.00","1930.00"
26225,"Postre de Dulce de Leche Serenito 100 Gr","1300.00","1340.00"
26226,"Levadura Prensada Familiar Amasa Facil Calsa 50 Gr","373.00","402.00"
26227,"Levadura Seca Instantanea Levex Pack 2 Un 20 Gr","600.00","664.00"
26228,"Queso Crema Clasico Fortificado Casancrem 290 Gr","4060.00","4060.00"
26229,"Yogur Cremoso Descremado Clasico Frutilla La Serenisima 120 Gr","714.00","759.00"
26230,"Yogur Bebible Descremado Vainilla Sachet La Serenisima 900 Gr","2910.00","2999.00"
26231,"Yogur Entero Griego Frutilla a la Crema Pote Yogurisimo 125 Gr","1895.00","3400.00"
26232,"Yogur Firme Entero Sabor Vainilla Pote Tregar 125 Gr","630.00","649.00"
26233,"Yogur Firme Entero sabor Frutilla Pote Yogurisimo 120 Gr","1195.00","1195.00"
26234,"Yogur Bebible Vainilla Yogurisimo 900 Gr","3923.00","4379.00"
26235,"Alimento Bebible a Base Almendra La Serenisima 1 Lt","3075.00","3169.00"
26236,"Postre de Chocolate Pote Deli Ser 95 Gr","1425.00","1469.00"
26237,"Arroz con Leche Clasico Pote Tregar 180 Gr","1249.50","1289.00"
26238,"Leche de Almendras sin Azucar Tetra Silk 1 Lt","4735.00","4879.00"
26239,"Yogur Clasico Batido Entero Vainilla La Serenisima 120 Gr","650.00","735.00"
26240,"Yogur Descremado Firme sabor Frutilla Tregar 125 Gr","630.00","649.00"
26241,"Levadura Prensada Familiar Calsa 2 Un 50 Gr","665.00","695.00"
26242,"Queso Untable Jamon Adler 100 Gr","2205.00","2279.00"
26243,"Yogur Parcialmente Descremado Vainilla Tregar 125 Gr","630.00","649.00"
26244,"Levadura Instantanea Mi Pan 10 Gr","353.00","366.00"
26245,"Yogur Bebible Entero sabor Frutilla Sachet Milkaut 900 Gr","2098.00","2185.00"
26246,"Arroz con Leche y Dulce de Leche Pote Tregar 180 Gr","1249.50","1289.00"
26247,"Queso Untable Clasico Light Tonadita 180 Gr","1644.00","1719.00"
26248,"Crema de Leche Multivitamina Sancor 200 Cc","1819.00","1895.00"
26249,"Leche Descremada Fortificada sin TACC Tetra Lechelita 1 Lt","1700.00","1845.00"
26250,"Crema de Leche Pasteurizada Tonadita 350 Cc","2935.00","2937.25"
26251,"Yogur Entero Vainilla sin Lactosa Milkaut 120 Gr","825.00","849.00"
26252,"Queso Clasico Finlandia 180 Gr","2487.35","2490.00"
26253,"Queso Light Finlandia 180 Gr","2488.00","2661.15"
26254,"Levadura Familiar Calsa 50 Gr","349.00","355.00"
26255,"Leche Chocolatada Clasico La Serenisima 1 Lt","3565.00","3565.00"
26256,"Levadura Fresca con Masa Madre Calsa 50 Gr","400.00","438.00"
26257,"Crema para Cocinar Tetra Brik La Serenisima 200 Cc","2127.75","2170.00"
26258,"Queso Light Finlandia 180 Gr","2488.00","2661.15"
26259,"Yogur Entero Bebible 0% Lactosa Vainilla Milkaut 900 Gr","2219.00","2220.00"
26260,"Leche Entera Fortificada Lechelita 1 Lt","1700.00","1845.00"
26261,"Leche Chocolatada Milkaut 200 Cc","783.00","900.00"
26262,"Leche Chocolatada Clasico La Serenisima 1 Lt","3565.00","3565.00"
26263,"Levadura Familiar Calsa 50 Gr","349.00","355.00"
26264,"Leche Chocolatada Clasico La Serenisima 200 Ml","1420.00","1420.00"
26265,"Queso Blanco Light Tregar 290 Gr","2790.00","2790.00"
26266,"Queso Untable Light Finlandia La Serenisima 180 Gr","2487.35","2490.00"
26267,"Gelatina Frutilla Yatasto 95 Gr","557.00","609.00"
26268,"Yogur con Copos de Maiz lolay 165 Gr","1040.00","1099.00"
26269,"Queso Crema Clasico Cremette Tonadita 480 Gr","2950.00","3021.00"
26270,"Yogur Bebible Descremado Clasico Durazno Sachet La Serenisima 900 Gr","2910.00","2910.00"
26271,"Queso Blanco Clasico Tregar 290 Gr","2790.00","2790.00"
26272,"Queso Crema Untable La Paulina Light 290 Gr","2155.00","2155.00"
26273,"Yogur Entero sin Lactosa Frutilla Milkaut 120 Gr","825.00","825.00"
26274,"Yogur Entero Bebible 0% Lactosa Frutilla Milkaut 900 Gr","2219.00","2220.00"
26275,"Leche UAT Parcialmente Descremada Zero Lactos Serenisima 1 Lt","2069.20","2070.00"
26276,"Manteca Calidad Extra Tonadita 200 Gr","2889.00","2890.00"
26277,"Queso Crema Light Casancrem 480 Gr","5890.00","5890.00"
26278,"Leche de Coco sin Azucar Silk Tetra 1 Lt","4735.00","4735.00"
26279,"Crema de Leche UAT La Serenisima 520 Cc","4827.00","4920.00"
26280,"Queso Crema Cremette Light Tonadita 290 Gr","1850.00","1850.00"
26281,"Tapa para Empanada Horno La Salteña 22 Un","2175.00","2175.00"
26282,"Leche Fermentada Parcialmente Descremada con Probioticos Multifruta Actimel 100 Gr","1175.00","1175.00"
26283,"Tapa para Empanada Criolla La Salteña 22 Un","2175.00","2175.00"
26284,"Crema de Leche Doble Crema Pote Tregar 350 Gr","3349.00","3350.00"
26285,"Crema de Leche Larga Vida Laser 200 Ml","2088.75","2130.00"
26286,"Leche Descremada Uat 0 La Serenisima 1 Lt","2024.55","2025.00"
26287,"Leche Fermentada Parcialmente Descremada con Probioticos Frutilla Actimel 100 Gr","1175.00","1175.00"
26288,"Leche de Coco sin Azucar Silk Tetra 1 Lt","4735.00","4735.00"
26289,"Tapas Empanadas Criollas Dia 450 Gr","1500.00","1500.00"
26290,"Postre Chocolate Dia 95 Gr","600.00","600.00"
26291,"Postre de Dulce de Leche Dia 100 Gr","600.00","600.00"
26292,"Margarina 0% Grasas Trans Dia 500 Gr","3160.00","3160.00"
26293,"Yogur Parcialmente Descremado Frutilla Yofre 140 Gr","520.00","520.00"
26294,"Ñoquis Dia 500 Gr","1390.00","1390.00"
26295,"Postre Vainilla Dia Light 100 Gr","600.00","600.00"
26296,"Leche Entera Larga Vida La Suipachense 1 Lt","1400.00","1400.00"
26297,"Ravioles 4 Quesos Dia 520 Gr","1710.00","1710.00"
26298,"Tapas Pascualina Cuquets 370 Gr","895.00","895.00"
26299,"Queso Untable Port Salut Light La Paulina 190 Gr","2150.00","2150.00"
26300,"Postre Sabor Dulce de Leche Yatasto 230 Gr","1050.00","1050.00"
26301,"Ravioles Pollo y Espinaca Dia 520 Gr","1710.00","1710.00"
26302,"Manteca Calidad Extra OPI x 100 Gr","1380.00","1380.00"
26303,"Ravioles Ricota Dia 520 Gr","1710.00","1710.00"
26304,"Leche Ultra E Sachet Dia 1 Lt","1250.00","1250.00"
26305,"Postre Dulce de Leche Dia 230 Gr","1010.00","1010.00"
26306,"Leche Chocolatada Dia 200 Ml","760.00","760.00"
26307,"Postre Sabor Vainilla Yatasto 230 Gr","1050.00","1050.00"
26308,"Yogur Firme Descremado Dia 2 Un 125 Gr","1200.00","1200.00"
26309,"Postre Dulce de Leche Light Dia 100 Gr","600.00","600.00"
26310,"Ravioles de 4 Quesos 500 Gr","1650.00","1650.00"
26311,"Postre Vainilla Dia 95 Gr","600.00","600.00"
26312,"Tapa Pascualina Individual Dia 200 Gr","800.00","800.00"
26313,"Leche 0% Lactosa Dia 1 Lt","1850.00","1850.00"
26314,"Ravioles 4 Quesos Dia 520 Gr","1710.00","1710.00"
26315,"Flan Vainilla sin Huevo Manfrey 120 Gr","730.00","730.00"
26316,"Queso Crema Light Cremette Tonadita 480 Gr","2950.00","2950.00"
26317,"Yogur Bebible Entero Frutilla Dia 1 Kg","2200.00","2200.00"
26318,"Postre Sabor Vainilla Yatasto 230 Gr","1050.00","1050.00"
26319,"Queso Blanco Descremado Dia x 400 Gr","1590.00","1590.00"
26320,"Yogur Bebible Entero Vainilla Dia 1 Kg","2200.00","2200.00"
26321,"Postre de Dulce de Leche Dia 100 Gr","600.00","600.00"
26322,"Margarina 0% Grasas Trans Dia 500 Gr","3160.00","3160.00"
26323,"Postre Vainilla Dia Light 100 Gr","600.00","600.00"
26324,"Queso Crema Light Dia 290 Gr","2690.00","2890.00"
26325,"Postre Sabor Chocolate Yatasto 230 Gr","1050.00","1050.00"
26326,"Yogur Parcialmente Descremado Frutilla Yofre 140 Gr","520.00","520.00"
26327,"Postre Sabor Dulce de Leche Yatasto 230 Gr","1050.00","1050.00"
26328,"Flan Vainilla Dia Light 125 Gr","700.00","700.00"
26330,"Yogur Bebible Entero Durazno Dia 1 Kg","2200.00","2200.00"
26331,"Ravioles Pollo y Espinaca Dia 520 Gr","1710.00","1710.00"
26332,"Ravioles de Capresse Dia 500 gr","1650.00","1650.00"
26333,"Ravioles Ricota Dia 520 Gr","1710.00","1710.00"
26334,"Ravioles Atm Cuatro 1 Kg","2750.00","2750.00"
26335,"Levadura Prensada Dia 50 Gr","330.00","330.00"
26336,"Queso Untable Port Salut Light La Paulina 190 Gr","2150.00","2150.00"
